Wallet,Balance,Type,,Wallet,Balance,,,,,,,,
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,280.0546821,contract,,0x5cDDDbCd3EEBf071D9C1276811CFFCF3bE676B96,257.1678188,,,,,,,23166, 0x2F1eA6322C976925F5121674196a364c05A2Eec9
0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265,279.1229144,contract,,0xa166b7Be23a1b3a0B78Ade3Da22B94338050934F,251.7791941,,,,,,,22002, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xE7dcF2B7bb30C638c67c3C2A6f3bb18335570B92,278.4869431,contract,,0x2bD7716Ce2c43B9c0D58982F5BAC67633bf2E7dC,370.4247087,,,,,,,6494, 0xAF9237403b25C9Ca0A3C4400D8B8ADC6d9727b86
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,271.6207671,contract,,0xA4C34d2417818F5C9c3519164AB9658989624e05,249.0235766,,,,,,,7746, 0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764
0xEcd934E335B71a6bB41cc43bc1C3A21AcA4b22Dc,265.5944203,contract,,0xf6A863fD6344f245Ef686Beb8d16B1E81391D6Da,248.0071622,,,,,,,19687, 0x0BAD4eBfF09CEd8dFffC2D99eA04108E1AfAb8b2
0x8c3FDd55E928e5d6499388d6A7767E05782d642A,261.0484869,contract,,0xA65BfcB60b3DCCB68Be2F9AF7b53eC6864eD6098,247.6922078,,,,,,,10127, 0xaA99157856D8785C3A0BAB85F070766554A1d882
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,260.2059622,contract,,0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,247.2675338,,,,,,,14603, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xDFBCd20078b4346c185DEe24d143ad2f98956Ac7,259.6280059,contract,,0x19223782AD6556B0De843156E968270e32A5c10c,247.0543223,,,,,,,14523, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x5cDDDbCd3EEBf071D9C1276811CFFCF3bE676B96,257.1678188,contract,,0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,247.0083323,,,,,,,8741, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xa166b7Be23a1b3a0B78Ade3Da22B94338050934F,251.7791941,contract,,0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,246.1632522,,,,,,,4129, 0xF8F94C0733A28919dCFA6C52668C688234359D88
0x2bD7716Ce2c43B9c0D58982F5BAC67633bf2E7dC,249.5351695,contract,,0xa49E4b4d21Fd95aa309B9bF3a4550AFf55A28786,241.5615865,,,,,,,20984, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x8728a49fE293A20345826493D9a82Bc9CF1953af,249.4841953,contract,,0x1FB9a4D95f9271ccaa758E1F51eAD80dc117080a,239.1956358,,,,,,,20442, 0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1
0xA4C34d2417818F5C9c3519164AB9658989624e05,249.0235766,contract,,0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.3455424,,,,,,,10418, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xf6A863fD6344f245Ef686Beb8d16B1E81391D6Da,248.0071622,contract,,0xD147F5D14D5542A128fd1245Af8987298Ee9963D,233.7739856,,,,,,,6440, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0xA65BfcB60b3DCCB68Be2F9AF7b53eC6864eD6098,247.6922078,contract,,0xa81f1d717712F340bff0C3491F15C003f18082a8,232.711707,,,,,,,20661, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,247.2675338,contract,,0xBaD81E37c8D4657672e4AE61BA5a49084dc5949E,231.941116,,,,,,,20692, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x19223782AD6556B0De843156E968270e32A5c10c,247.0543223,contract,,0x00742E4243F30C122953d96000383B97163a38AC,230.5612925,,,,,,,21534, 0xdf631777df4DebcBcd647e85bdcB868b43663BA0
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,247.0083323,contract,,0x2df3785D05A39A6E9d61100f79380DaB380240a3,229.7841712,,,,,,,20805, 0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,246.1632522,contract,,0x6CD71d6Cb7824add7c277F2CA99635D98F8b9248,229.7180435,,,,,,,18372, 0xd281F988242C900d67fF2aafABe683B8004Ee778
0xa49E4b4d21Fd95aa309B9bF3a4550AFf55A28786,241.5615865,contract,,0x546c1528319f9Fc621F5752D98690f28293a5c1D,229.6351923,,,,,,,15846, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x1FB9a4D95f9271ccaa758E1F51eAD80dc117080a,239.1956358,contract,,0x576D74DE6342e395Acd8D55659806B08EFF0DC0C,228.6257935,,,,,,,14154, 0xdf631777df4DebcBcd647e85bdcB868b43663BA0
0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.3455424,contract,,0xAcba84F681250A027686B85fb4903f9F1C9caeF3,224.7483876,,,,,,,1427, 0xCC1e0A566dbd10869c071c811aBa436357858f05
0xD147F5D14D5542A128fd1245Af8987298Ee9963D,233.7739856,contract,,0x5e65B21Cb3373379eeDc071e019a18a7FE2F210b,224.7236451,,,,,,,815, 0xb1F56a37738C16D150C9Aaa5441f056e65f4fBD6
0xa81f1d717712F340bff0C3491F15C003f18082a8,232.711707,contract,,0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,223.5302693,,,,,,,20578, 0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB
0xBaD81E37c8D4657672e4AE61BA5a49084dc5949E,231.941116,contract,,0xC5c60f47F3Cb3A335474EEb69009d611C040B7A6,218.7921861,,,,,,,17741, 0xb4D502361a3c6f823EEb9A99Af09E110382206ee
0x00742E4243F30C122953d96000383B97163a38AC,230.5612925,contract,,0xe90E640b09fdEf82C3E33F2BA2d80D4A784BA0f5,216.746823,,,,,,,8936, 0xa33Aa58FD2795eA89a84C19CACDad50915194980
0x2df3785D05A39A6E9d61100f79380DaB380240a3,229.7841712,contract,,0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,215.3264807,,,,,,,24275, 0x472d7E705f3baa44f82bFF5B397330015d810828
0x6CD71d6Cb7824add7c277F2CA99635D98F8b9248,229.7180435,contract,,0xB3e2A7b1295d9EE03e1f300DfCCaab2ecd47ee53,213.882782,,,,,,,15032, 0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82
0x546c1528319f9Fc621F5752D98690f28293a5c1D,229.6351923,contract,,0xBEc3462F50C530ce187c92b5F27C76a147A6757A,213.322577,,,,,,,20742, 0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a
0x576D74DE6342e395Acd8D55659806B08EFF0DC0C,228.6257935,contract,,0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,212.7458392,,,,,,,4039, 0xd07f70Dd326A34a00961139458d86c6A30FcdCA5
0xAcba84F681250A027686B85fb4903f9F1C9caeF3,224.7483876,contract,,0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,210.3460391,,,,,,,16335, 0x38798bfB6016beEeae2b12ed1f7bA2c9bb49334f
0x5e65B21Cb3373379eeDc071e019a18a7FE2F210b,224.7236451,contract,,0xa5dB108658794763EA82E7C4643E0E38b13578FE,208.1533019,,,,,,,11040, 0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283
0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,223.5302693,contract,,0xb4E8791b194bEd7104B5f0Deb83E0461F191F1d1,207.6679109,,,,,,,16377, 0xBdDbc13abDC4d3b617c2e573C26cd5a7F24A0478
0xC5c60f47F3Cb3A335474EEb69009d611C040B7A6,218.7921861,contract,,0x0BA08Ce2e477C8874F162e8aA87deB41357Eabc1,207.1902907,,,,,,,13511, 0x300010ded7B789Ab5764BB52ddE82edD6D29908d
0xe90E640b09fdEf82C3E33F2BA2d80D4A784BA0f5,216.746823,contract,,0x01712CA1676C850698bd52eD3973D5cdca71fA67,206.9962601,,,,,,,5330, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,215.3264807,contract,,0xF0693eC4AEEA631db0AB92AAAC64d6Fc6822fAa2,206.7262582,,,,,,,5194, 0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32
0xB3e2A7b1295d9EE03e1f300DfCCaab2ecd47ee53,213.882782,contract,,0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.8790396,,,,,,,22770, 0xB306E2DABC78cC94559c6b39769c254068E180Fa
0xBEc3462F50C530ce187c92b5F27C76a147A6757A,213.322577,contract,,0x793646171f7Fa0440429B3e8b25C2e12Cc397477,205.5564635,,,,,,,21762, 0xe78bCB254E84231164b8845aC5D01E55541C8aB5
0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,212.7458392,contract,,0x7BcEc44C7486143Ee875103De66006047CaE8Df7,203.7299295,,,,,,,5377, 0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92
0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,210.3460391,contract,,0xa915023B3eD1e00E078789e63de079b4D6dCc348,200.4539516,,,,,,,18277, 0xF869842bDc723204a63547C1d293722E0F633CbF
0xa5dB108658794763EA82E7C4643E0E38b13578FE,208.1533019,contract,,0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,200.0000293,,,,,,,17289, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0xb4E8791b194bEd7104B5f0Deb83E0461F191F1d1,207.6679109,contract,,0x1139EFAcbbC46230bfE4F9F7e6F48b0ebFb73415,199.1390173,,,,,,,8894, 0x4C2F62d6F34388a8D134907FeA723E7ed902FE22
0x0BA08Ce2e477C8874F162e8aA87deB41357Eabc1,207.1902907,contract,,0xa33Aa58FD2795eA89a84C19CACDad50915194980,198.0693838,,,,,,,7274, 0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69
0x01712CA1676C850698bd52eD3973D5cdca71fA67,206.9962601,contract,,0x348914e7a022A6dea361ED32E2555Db258d3cFbd,197.9901881,,,,,,,15762, 0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3
0xF0693eC4AEEA631db0AB92AAAC64d6Fc6822fAa2,206.7262582,contract,,0x2718E86f5793Ac08bd3C4A301382E8c1DA2a1e30,197.0690236,,,,,,,3429, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.8790396,contract,,0x071d6Af940d20584DEc2D9b4d9BD80c871eFE171,197.0414051,,,,,,,11762, 0x472d7E705f3baa44f82bFF5B397330015d810828
0x793646171f7Fa0440429B3e8b25C2e12Cc397477,205.5564635,contract,,0xa55509eac7D28c7BFc5C3fBdAb67617AC9625DD2,197.0010626,,,,,,,10192, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xdba64f019c92649CF645D598322AE1aE2318e55b,203.8254387,contract,,0x34453671ad02330cBE70C75687f0D1647Aa2B5BA,196.9999102,,,,,,,16780, 0xC68C8452be34032ab999787796AE0fAaf071e054
0x7BcEc44C7486143Ee875103De66006047CaE8Df7,203.7299295,contract,,0x3895aA382876487E5F35793b8ee73aB8036DF6Ff,194.8860145,,,,,,,16772, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xa915023B3eD1e00E078789e63de079b4D6dCc348,200.4539516,contract,,0xD26b4F36f3784Ff6481B0f0cfAba1fA2ca941c40,194.0738849,,,,,,,18647, 0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,200.0000437,contract,,0xEb7989a7C04b70cEA2bef6C2160ab7AFCa2A0d98,193.7029873,,,,,,,17558, 0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,200.0000293,contract,,0xa03dEdE2EeCC86e590D343E42137940ab647d14b,192.5511604,,,,,,,4065, 0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad
0x1139EFAcbbC46230bfE4F9F7e6F48b0ebFb73415,199.1390173,contract,,0x9Daf567D017D577a5F35f8cAf72b64b323EbB44A,191.2276818,,,,,,,4066, 0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad
0xa33Aa58FD2795eA89a84C19CACDad50915194980,198.0693838,contract,,0xe6f4cCAc6bbc030f4b4735fb9Dbd68526096Ce3D,189.8160509,,,,,,,1373, 0xca4aD39F872E89Ef23eABd5716363Fc22513E147
0x348914e7a022A6dea361ED32E2555Db258d3cFbd,197.9901881,contract,,0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,186.3281071,,,,,,,17129, 0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC
0x2718E86f5793Ac08bd3C4A301382E8c1DA2a1e30,197.0690236,contract,,0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,185.44438,,,,,,,23990, 0x6994ba66FD6789044c4aD43786CC16840d099C8a
0x071d6Af940d20584DEc2D9b4d9BD80c871eFE171,197.0414051,contract,,0x306Df21A9E873ca7C8c7486e704Ec030F17b375c,184.1661466,,,,,,,3036, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xa55509eac7D28c7BFc5C3fBdAb67617AC9625DD2,197.0010626,contract,,0xdf631777df4DebcBcd647e85bdcB868b43663BA0,183.2672691,,,,,,,6963, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0x34453671ad02330cBE70C75687f0D1647Aa2B5BA,196.9999102,contract,,0x2e9557A659047bF9d22f4c0194d7b4fFb3ad174e,182.1797603,,,,,,,12904, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x3895aA382876487E5F35793b8ee73aB8036DF6Ff,194.8860145,contract,,0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,178.6962169,,,,,,,21348, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xD26b4F36f3784Ff6481B0f0cfAba1fA2ca941c40,194.0738849,contract,,0xaa69023439e430438D5FBD01cCAA07cCc8De53b2,177.3389476,,,,,,,3981, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xEb7989a7C04b70cEA2bef6C2160ab7AFCa2A0d98,193.7029873,contract,,0x686eF78D56F8C25d101acD3b515Fbf07597A6884,176.789612,,,,,,,14632, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0xa03dEdE2EeCC86e590D343E42137940ab647d14b,192.5511604,contract,,0x78B3367B0F547Cd16Bac453F788956AfcE92447B,174.7251547,,,,,,,16762, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0x9Daf567D017D577a5F35f8cAf72b64b323EbB44A,191.2276818,contract,,0xFfFd8Ce8520062A2a1D7B1811B5dF0F1eaC8363c,173.7821998,,,,,,,14710, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0xe6f4cCAc6bbc030f4b4735fb9Dbd68526096Ce3D,189.8160509,contract,,0xCE8Fc6755EfCaf7F85C28901Bca4F4b936591542,171.7948492,,,,,,,18991, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,186.3281071,contract,,0x3DF761F1845358003018e4Ca55E45F12F7e87C41,171.7210078,,,,,,,20998, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,185.44438,contract,,0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,170.8424683,,,,,,,11089, 0x99655CA16C742b46A4a05AFAf0f7798C336Fd279
0x306Df21A9E873ca7C8c7486e704Ec030F17b375c,184.1661466,contract,,0xe64757d213bA264D511a85CC9B53A24CC9e10859,195.7773588,,,,,,,19343, 0x2848b9f2D4FaEBaA4838c41071684c70688B455d
0xdf631777df4DebcBcd647e85bdcB868b43663BA0,183.2672691,contract,,0x57A9758A076B4f2733F1dFC1488756228b9c6452,167.4728125,,,,,,,6219, 0x6Cf5Ba860C43DbECA7193dd0fe9024cedc8e5315
0x2e9557A659047bF9d22f4c0194d7b4fFb3ad174e,182.1797603,contract,,0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,165.7211963,,,,,,,15894, 0x0628C084F4b72c1297e96C7005F309ae89F982A6
0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,178.6962169,contract,,0x3e05FC835a92fa1AD481C623d1F5097BFd55Bb18,163.6456828,,,,,,,15295, 0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6
0xaa69023439e430438D5FBD01cCAA07cCc8De53b2,177.3389476,contract,,0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,162.3146761,,,,,,,16709, 0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB
0x686eF78D56F8C25d101acD3b515Fbf07597A6884,176.789612,contract,,0x23c3472fc4F75E882226b6295D3fa817cCfDe28C,253.3494906,,,,,,,10492, 0x2848b9f2D4FaEBaA4838c41071684c70688B455d
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,174.7251547,contract,,0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,160.1787522,,,,,,,13784, 0x79bF225FBfd40f78B1878A6d1EeC1Bb03dF92AeB
0xFfFd8Ce8520062A2a1D7B1811B5dF0F1eaC8363c,173.7821998,contract,,0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,160.0397512,,,,,,,3980, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xCE8Fc6755EfCaf7F85C28901Bca4F4b936591542,171.7948492,contract,,0xCDab759A1D97C166de67f2826b1eF276b04a31C2,159.8496603,,,,,,,12969, 0xd757f002d43DcB8dB9A4E43A8350Aa8cCcdC4e4f
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,171.7210078,contract,,0x697203445B51cc43664EeB8D87dB3117425b3F52,259.5246481,,,,,,,3430, 0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a
0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,170.8424683,contract,,0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,159.3715321,,,,,,,6205, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xe64757d213bA264D511a85CC9B53A24CC9e10859,167.7773588,contract,,0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,158.6024236,,,,,,,21947, 0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04
0x57A9758A076B4f2733F1dFC1488756228b9c6452,167.4728125,contract,,0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,158.3721223,,,,,,,11328, 0xd07f70Dd326A34a00961139458d86c6A30FcdCA5
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,165.7211963,contract,,0x8930360F12530E92B5c67F736b4B59d2CbF840F0,158.3704487,,,,,,,5121, 0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F
0x3e05FC835a92fa1AD481C623d1F5097BFd55Bb18,163.6456828,contract,,0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,157.7311852,,,,,,,4795, 0x20eC02894D748C59c01B6bF08FE283D7bB75A5d2
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,162.3146761,contract,,0x9023EfED128bd40917547722dB12c396Af044b50,155.4517869,,,,,,,12113, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x23c3472fc4F75E882226b6295D3fa817cCfDe28C,162.3078379,contract,,0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,155.3698379,,,,,,,11531, 0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00
0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,160.1787522,contract,,0xf929a6e76b4Bed6D81bcD58E0aC2991854892214,210.7525999,,,,,,,22343, 0xa4bAe12B389C8Dd081AED7311A8457f632bCAB7c
0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,160.0397512,contract,,0x585E184Dc84968F83e5702659e7e4546545979C0,152.2221478,,,,,,,23161, 0x3C25AE7daE49b3c24439549928BfC1DF60A0aD20
0xCDab759A1D97C166de67f2826b1eF276b04a31C2,159.8496603,contract,,0x4BA29468E15EB35e9C722E5Fc48AdB60167873db,152.0255031,,,,,,,8759, 0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466
0x697203445B51cc43664EeB8D87dB3117425b3F52,159.5246481,contract,,0xaaFe0Dc88e03480A6C568c81ff6cFc67c0eb793d,150.969465,,,,,,,12234, 0xDe34393312C0C1e97e404d18A04580E9610e063C
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,159.3715321,contract,,0xF8F94C0733A28919dCFA6C52668C688234359D88,149.5034387,,,,,,,12551, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,158.6024236,contract,,0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,148.6408186,,,,,,,22361, 0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,158.3721223,contract,,0xD4E8A869B1f41fc899551d59De055C6A2FEeA415,147.7310456,,,,,,,11947, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0x8930360F12530E92B5c67F736b4B59d2CbF840F0,158.3704487,contract,,0x0839f5C6cd90FdF95de496d0196C1e6016954c94,146.4141432,,,,,,,18956, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,157.7311852,contract,,0x1152D50E819d5094a2B233e8CD8b62c5BCf99bEA,144.8230653,,,,,,,22587, 0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e
0x9023EfED128bd40917547722dB12c396Af044b50,155.4517869,contract,,0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,141.7476164,,,,,,,18825, 0x02AEe0CE756fa0157294Ff3Ff48c1Dd02ADCCF04
0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,155.3698379,contract,,0x22886301cf7B3A7e3C275a4620add2B47e324062,151.8560218,,,,,,,11657, 0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4
0xf929a6e76b4Bed6D81bcD58E0aC2991854892214,153.1084265,contract,,0xB2eAd8BB7446cC130C3c515fae31c1865eD66AAF,139.6062305,,,,,,,14490, 0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F
0x585E184Dc84968F83e5702659e7e4546545979C0,152.2221478,contract,,0xc31372dB84e456193e72a162928539C8F5999Ff6,139.0173155,,,,,,,1370, 0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6
0x4BA29468E15EB35e9C722E5Fc48AdB60167873db,152.0255031,contract,,0x551d3A37E1613E8b21f2AD613A01Bf97ec2d2389,138.2715426,,,,,,,7193, 0xbD6F5BdC401AB1Ca811e40755f4A2ddAd75cE2cc
0xaaFe0Dc88e03480A6C568c81ff6cFc67c0eb793d,150.969465,contract,,0x54DDFAba70576B04C836205F6d0135EDA7F731e3,137.9879857,,,,,,,22053, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,150,contract,,0x3a74559BB28CF3Cd19bD5C2dD0cA91e1682c7A94,136.8699486,,,,,,,6723, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xF8F94C0733A28919dCFA6C52668C688234359D88,149.5034387,contract,,0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,135.0689428,,,,,,,22783, 0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6
0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,148.6408186,contract,,0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,134.024888,,,,,,,9985, 0x60c4ae0EE854a20eA7796a9678090767679B30FC
0xD4E8A869B1f41fc899551d59De055C6A2FEeA415,147.7310456,contract,,0x4F4058eA105cA1bcc3ECf51544636c72C757073b,133.7820153,,,,,,,4746, 0x76A5Df896413F3B566d07da5AF44326C0f54a25b
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,146.4141432,contract,,0x0014c642ebEe2273D3790A485e4CF7674c34D886,133.7145815,,,,,,,17908, 0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5
0x1152D50E819d5094a2B233e8CD8b62c5BCf99bEA,144.8230653,contract,,0xE0350C57c2BA6eF8731e41E06F528E6661355B6b,133.5759905,,,,,,,11206, 0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,141.7476164,contract,,0x2bD0C9219cedEeE318480cc8419941ac36E16c98,133.499332,,,,,,,15713, 0x08268F537465997CbC39Fe58250e6d55ac5825Cc
0x22886301cf7B3A7e3C275a4620add2B47e324062,141.10024,contract,,0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,133.119102,,,,,,,12913, 0x0Bb75bEf057da63a0ae4B25fe9aDaFd35cd92B87
0xB2eAd8BB7446cC130C3c515fae31c1865eD66AAF,139.6062305,contract,,0x6BBE3418c79593f90F6132Cc8518b694Ce75F339,130.2804781,,,,,,,22570, 0x9289e0156d908EDBfa616bc08f99b0AD77a55e05
0xc31372dB84e456193e72a162928539C8F5999Ff6,139.0173155,contract,,0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,129.6034186,,,,,,,6145, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0xB203df26AF3666f4214661f7f903C46EDF9403b0,138.3531039,contract,,0x26e138FEBc4912659D24C97343e99c1e7b7a8D5F,128.9014753,,,,,,,22138, 0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61
0x551d3A37E1613E8b21f2AD613A01Bf97ec2d2389,138.2715426,contract,,0x44a6a4782f93cC56E2052205ceb0D1295DafC0C5,128.4042063,,,,,,,18870, 0x76A5Df896413F3B566d07da5AF44326C0f54a25b
0x54DDFAba70576B04C836205F6d0135EDA7F731e3,137.9879857,contract,,0x0bde4dD33A4Ffa7E0A45EB81D440Fc61aC39d0C3,128.1059278,,,,,,,18590, 0x07A009e9E98649Bff954cf3032ceB3E21E020f49
0x3a74559BB28CF3Cd19bD5C2dD0cA91e1682c7A94,136.8699486,contract,,0x498A885D671Eb3c4D17dF8F868768e928B29cBDA,128.104705,,,,,,,5764, 0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69
0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,135.0689428,contract,,0x6bbaf3cA8E5E2F4ea00fC602cEc9c174C3F9956C,128.0690268,,,,,,,15174, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,134.024888,contract,,0xC0aEf1759A279CED58223F34E0fe6426610B1bEE,127.4075147,,,,,,,22076, 0x74d429B653748a56cB33531b26808b6D153670FD
0x4F4058eA105cA1bcc3ECf51544636c72C757073b,133.7820153,contract,,0x0Bb75bEf057da63a0ae4B25fe9aDaFd35cd92B87,126.7815712,,,,,,,4720, 0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB
0x0014c642ebEe2273D3790A485e4CF7674c34D886,133.7145815,contract,,0x9942796AfeFEa0C2C651b80fA0024B46F5827506,126.640141,,,,,,,6695, 0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a
